character x y
ک 8.021361351013184 15.462468147277832
ҡ 5.678285598754883 14.901020050048828
ҙ -14.361211776733398 24.206430435180664
ү -16.24466896057129 -12.194804191589355
ғ 4.975937366485596 -5.7974982261657715
ю -28.275636672973633 -21.522682189941406
. 17.485116958618164 -12.111655235290527
і -6.066637992858887 -35.12949752807617
া -2.978261947631836 -23.383237838745117
č -1.064500331878662 27.44373321533203
ž -15.6649169921875 24.319072723388672
ù -22.823516845703125 -15.654393196105957
ʃ -18.531179428100586 26.332626342773438
ɔ -30.389089584350586 -10.497817039489746
ɾ -10.959228515625 -2.0389444828033447
ŋ 0.4111679494380951 8.499255180358887
ú -21.144454956054688 -15.133098602294922
ɛ -14.395207405090332 -29.40676498413086
é -15.45826244354248 -31.30420684814453
( 11.430913925170898 -14.863285064697266
) 12.338953971862793 -14.276274681091309
β -1.8785392045974731 1.1175310611724854
ï -2.6189684867858887 32.16565704345703
ě -13.10158634185791 -31.953737258911133
ý -24.851215362548828 -25.2569522857666
ů -20.753034591674805 -13.914674758911133
ř -6.1622490882873535 -4.235969543457031
š -17.67652702331543 26.016799926757812
ː 10.765316009521484 -22.605228424072266
ɪ -6.181033134460449 -29.625089645385742
ň -4.979526519775391 8.39440631866455
ť 17.49675941467285 24.664396286010742
, 14.6687593460083 -14.995589256286621
̯ 7.5390472412109375 -18.327970504760742
ă -16.14853858947754 -25.003366470336914
ê -17.015460968017578 -31.261003494262695
ô -27.25934410095215 -16.63027572631836
û -20.268251419067383 -14.232805252075195
â -11.60634994506836 -21.036094665527344
ë -16.61823844909668 -24.694721221923828
ä -14.696660995483398 -27.207870483398438
ì -5.186830997467041 -35.226722717285156
î -23.373432159423828 -25.367942810058594
ø -16.216325759887695 -19.198423385620117
å -31.672828674316406 -12.557809829711914
6 16.251096725463867 -3.718118906021118
9 -7.3335676193237305 33.300514221191406
ß -13.687020301818848 32.563358306884766
5 21.562437057495117 10.899438858032227
χ 7.601999282836914 -1.5841305255889893
3 -3.8395590782165527 1.6073715686798096
ś -20.513763427734375 24.724441528320312
ł -17.785247802734375 -8.00075912475586
ź -11.950543403625488 23.256872177124023
ń -6.340959072113037 9.841297149658203
ć 5.028418064117432 26.30156707763672
ż -9.448582649230957 25.371248245239258
σ -10.585931777954102 33.549774169921875
κ 8.160741806030273 20.518177032470703
έ -14.809636116027832 -30.167634963989258
ψ 19.743600845336914 7.266061782836914
η -3.4306318759918213 -31.857580184936523
π 23.82329559326172 13.947311401367188
ε -18.38336944580078 -26.70013427734375
ρ -12.151385307312012 -1.2353342771530151
ι -5.548806667327881 -36.93254852294922
τ 21.896072387695312 34.20237350463867
α -5.448987007141113 -17.854372024536133
γ 10.034873008728027 6.434933185577393
υ -15.651163101196289 -13.127801895141602
ο -29.33116340637207 -7.916563034057617
ς -14.965189933776855 35.26070022583008
μ 30.06403160095215 16.367870330810547
λ -12.842591285705566 0.5693458318710327
ί -5.125372409820557 -36.720306396484375
δ 13.340559959411621 35.1260871887207
ν -11.340388298034668 12.781253814697266
ό -29.674232482910156 -8.66736125946045
ώ -29.284055709838867 -10.482810020446777
ά -8.089658737182617 -19.350873947143555
θ 11.060476303100586 33.72836685180664
ή -3.422818422317505 -32.120731353759766
φ 17.97745704650879 15.339491844177246
ζ -9.305286407470703 27.897977828979492
ω -29.64257049560547 -10.028742790222168
ύ -15.789819717407227 -13.103477478027344
ξ -3.388444185256958 21.428632736206055
7 29.53539276123047 20.90334129333496
8 23.638425827026367 34.161495208740234
ŭ 1.5859774351119995 -11.680150032043457
ŝ -17.779293060302734 26.867647171020508
ĉ -0.5894396901130676 26.974613189697266
ĥ 7.529846668243408 -2.4247303009033203
ĵ -14.318866729736328 23.32876205444336
ژ -13.878440856933594 25.539356231689453
گ 7.568521499633789 9.860286712646484
‌ 13.313936233520508 -14.651196479797363
پ 26.63699722290039 10.56410026550293
ō -31.447580337524414 -11.44543170928955
ã -8.29782485961914 -17.29415512084961
ī -24.80150032043457 -26.19029426574707
ą 3.1143689155578613 -23.23271369934082
付 -6.119762897491455 -14.747895240783691
録 28.15369987487793 11.19799518585205
ゲ 10.868188858032227 7.863199710845947
ル -13.381423950195312 -4.645196437835693
マ 31.98181915283203 21.229148864746094
ン -8.641480445861816 5.937736988067627
祖 -12.006155967712402 30.020240783691406
語 10.926642417907715 5.45126485824585
ū -21.216466903686523 -16.901643753051758
į -23.27804946899414 -26.308473587036133
ā -10.964599609375 -20.2872371673584
ћ 5.034461975097656 26.261913299560547
љ -15.208654403686523 2.230412721633911
њ -5.6745710372924805 8.180184364318848
ђ 2.4229211807250977 33.42975997924805
đ 2.6538259983062744 33.81045913696289
य -29.770875930786133 -19.092714309692383
ह 14.77748966217041 -2.32528018951416
े -16.976715087890625 -27.692644119262695
ज 2.2139835357666016 29.30242156982422
़ 11.751204490661621 -11.593785285949707
क 7.74445915222168 17.544395446777344
ल -14.112661361694336 4.607048988342285
ग 8.353337287902832 10.611072540283203
ा -5.941972732543945 -21.898942947387695
ण -10.826857566833496 10.006258964538574
् 12.546721458435059 -15.70555591583252
ड 16.15814781188965 38.41229248046875
ू -23.593772888183594 -19.260334014892578
द 17.923133850097656 37.11456298828125
ी -8.32665729522705 -29.000186920166016
र -9.485295295715332 -1.174965500831604
श -18.298673629760742 29.761539459228516
अ -16.703763961791992 -29.303842544555664
न -10.048136711120605 11.858061790466309
त 21.398174285888672 35.7862548828125
ध 18.0262393951416 25.033668518066406
व 1.007163405418396 -5.695252895355225
म 30.055776596069336 17.9704647064209
ि -6.475261211395264 -30.952531814575195
प 25.436269760131836 12.377511024475098
ु -19.190902709960938 -15.622851371765137
स -8.134515762329102 35.689720153808594
ब 24.42772102355957 18.699167251586914
च -2.8385820388793945 25.784717559814453
ं -1.3810421228408813 8.267035484313965
ो -30.179956436157227 -12.904526710510254
भ 25.34619903564453 19.910490036010742
ख 15.095442771911621 22.01634407043457
ő -15.86690616607666 -18.395095825195312
ű -19.52716636657715 -21.163965225219727
մ 31.891204833984375 17.549623489379883
ի -6.656094074249268 -33.464569091796875
ա -4.0782341957092285 -20.640995025634766
յ 3.747697353363037 -13.693012237548828
ն -13.300896644592285 11.253085136413574
կ 12.825601577758789 17.32688331604004
լ -15.337835311889648 3.684562921524048
պ 23.93264389038086 12.64608097076416
գ 12.297783851623535 18.8096923828125
ո -29.761795043945312 -13.786271095275879
ւ -17.916051864624023 -13.110281944274902
ղ 0.7240267395973206 -4.929300308227539
զ -9.806999206542969 30.438823699951172
ե -20.14502716064453 -31.166000366210938
դ 14.830057144165039 37.49037170410156
վ -0.9773784279823303 1.271651268005371
խ 4.858291149139404 -0.6738011837005615
ց -1.953549861907959 34.270530700683594
ս -11.993571281433105 36.936805725097656
փ 27.65895652770996 9.817557334899902
հ 15.33796501159668 -4.896816253662109
տ 20.765016555786133 34.578025817871094
բ 22.78290557861328 12.246685981750488
ք 15.20161247253418 21.09151840209961
թ 19.894834518432617 26.498733520507812
ր -15.910595893859863 5.536886215209961
ժ -14.450362205505371 25.176265716552734
շ -17.83084487915039 28.314992904663086
է -17.784141540527344 -28.53895378112793
ջ 3.815660238265991 30.138275146484375
ռ -9.855359077453613 -4.014802932739258
ձ 2.9957058429718018 31.915748596191406
օ -27.997371673583984 -14.216338157653809
ծ -5.4472761154174805 34.30894470214844
ը -18.10544776916504 -29.150182723999023
չ 1.5552791357040405 26.154300689697266
ճ -1.5917776823043823 26.305896759033203
ֆ 18.951980590820312 15.264616012573242
ト 23.615238189697266 31.885295867919922
ネ -9.045101165771484 8.528180122375488
ス -10.78998851776123 35.86534118652344
ロ -13.060867309570312 -4.17680025100708
国 10.303759574890137 13.625514030456543
リ -11.38355827331543 -5.724715232849121
ー 12.299877166748047 -17.357563018798828
ラ -11.33670711517334 -4.047642707824707
シ -16.07630157470703 33.31265640258789
イ -9.419943809509277 -31.471548080444336
の -17.294334411621094 8.220695495605469
表 21.76141929626465 7.542975902557373
音 -19.363737106323242 7.771697998046875
朝 33.489524841308594 22.045413970947266
ポ 26.682804107666016 13.269947052001953
記 7.792121410369873 -7.420250415802002
ჩ -2.4378106594085693 27.451534271240234
უ -21.20598793029785 -17.449607849121094
ბ 24.54124641418457 13.324823379516602
ი -5.4904069900512695 -28.657686233520508
ნ -10.819241523742676 9.004182815551758
მ 32.520118713378906 17.036405563354492
ს -13.867247581481934 33.62618637084961
კ 6.133551120758057 5.398834228515625
ა -10.027406692504883 -24.259063720703125
დ 21.205930709838867 32.742496490478516
რ -10.706591606140137 1.286374568939209
ტ 20.20004653930664 23.37823486328125
ზ -9.93004322052002 27.60710906982422
ც -5.5289998054504395 32.54049301147461
ხ 4.776035785675049 -1.2082302570343018
ვ 22.146390914916992 19.21072769165039
ქ 14.995894432067871 21.001598358154297
შ -18.978168487548828 25.488250732421875
ფ 27.723588943481445 10.25400161743164
ლ -10.620488166809082 1.272350549697876
პ -2.367342233657837 -4.03184700012207
ე -19.209108352661133 -29.319438934326172
ო -28.217121124267578 -12.111228942871094
ყ -4.459423542022705 -4.664806365966797
ძ 1.6773085594177246 32.995582580566406
წ -2.8256638050079346 35.05008316040039
თ 19.639026641845703 26.536806106567383
ღ 5.8618574142456055 -5.943400859832764
გ 11.663477897644043 16.6837215423584
ჭ 1.646410346031189 26.30146026611328
ჯ 0.8544965982437134 31.112287521362305
ჟ -13.648477554321289 24.111417770385742
ჰ 15.7555570602417 -6.345516204833984
າ -5.7687788009643555 -19.371084213256836
ວ -18.826915740966797 -9.118743896484375
ກ 11.225990295410156 16.142009735107422
ງ 1.332635521888733 8.140384674072266
ັ -6.686612606048584 -18.706954956054688
ນ -11.535378456115723 8.779145240783691
ເ 15.510181427001953 -16.573823928833008
້ 13.676732063293457 -18.0012149810791
ė -13.873498916625977 -23.260385513305664
ų -22.27081871032715 -13.09757137298584
ę 3.14772367477417 -23.31796646118164
ħ 9.867365837097168 -10.048802375793457
ġ 1.4442075490951538 28.60316276550293
ڠ 2.0974597930908203 8.492517471313477
ڤ 25.9481201171875 11.962584495544434
ݢ 8.722146034240723 9.87850570678711
ư -18.015981674194336 -20.772626876831055
ơ -1.557379961013794 -18.899438858032227
တ 17.96059799194336 31.113130569458008
မ 33.83143997192383 18.0382137298584
န -9.890789985656738 7.6985979080200195
င -7.541162490844727 12.554539680480957
ပ 26.233325958251953 15.094622611999512
စ -11.66041374206543 28.12070655822754
ြ 5.295783042907715 -14.00193977355957
် 11.176595687866211 -10.53463077545166
း 13.525445938110352 -13.7253999710083
ု -26.95185661315918 -13.06515121459961
ာ -2.4919655323028564 -20.908658981323242
ျ 5.457732200622559 -13.98946762084961
က 9.371546745300293 15.4629487991333
ရ -21.488826751708984 27.12683868408203
ိ -10.375656127929688 -33.886192321777344
ေ -16.367319107055664 -33.694908142089844
ⁿ 16.76013946533203 -5.891002178192139
̍ 11.16046142578125 -21.757179260253906
ې -15.573692321777344 -33.472591400146484
ګ 9.16319751739502 9.402423858642578
ț -4.197046279907227 33.84389877319336
ș -19.443050384521484 28.452449798583984
ё -28.306642532348633 -21.60239028930664
ܩ 6.193458080291748 15.197588920593262
ܒ 23.57605743408203 20.170658111572266
ܘ -20.665817260742188 -11.552205085754395
ܪ -8.376662254333496 -1.4350141286849976
ܬ 14.378947257995605 33.90121841430664
ܐ 2.6630935668945312 -20.502986907958984
ܕ 14.16930103302002 34.91484832763672
ܢ -12.863832473754883 9.78465461730957
ܥ -1.9689903259277344 -7.063014984130859
ܝ -0.9211733341217041 -29.684215545654297
ܠ -15.061196327209473 4.8563079833984375
ܟ 10.560041427612305 19.04505157470703
ܦ 23.776119232177734 9.01895523071289
ܙ -9.040190696716309 26.977062225341797
ܫ -19.69441795349121 27.04648780822754
ܣ -14.067296981811523 36.09347915649414
ܚ 2.146940231323242 -3.880518913269043
ܨ -12.975939750671387 36.139495849609375
ܗ 14.326725959777832 -5.817117214202881
ܡ 31.75905990600586 19.094816207885742
ܛ 20.22957992553711 32.95349884033203
ܓ 9.597034454345703 7.450538158416748
మ 32.477909088134766 20.65778923034668
ు -19.164464950561523 -14.713086128234863
్ 12.923480033874512 -15.481749534606934
ి -6.364268779754639 -32.253719329833984
ా -10.053051948547363 -26.118955612182617
క 8.003045082092285 17.87529945373535
ర -10.45450496673584 -3.3824310302734375
ก 9.844596862792969 17.456565856933594
ล -14.360898971557617 7.184260368347168
บ 24.443286895751953 17.910486221313477
ั -2.7653908729553223 -23.68065071105957
ต 18.486095428466797 32.71998977661133
ร -13.741841316223145 -1.2278215885162354
า -3.224320411682129 -20.94625473022461
อ -25.739322662353516 -5.501927375793457
ะ -3.5234763622283936 -15.008636474609375
ไ 8.176168441772461 -14.881534576416016
จ 0.006513157859444618 30.957181930541992
ม 29.825714111328125 19.014978408813477
ื -21.530010223388672 -25.020170211791992
ส -8.855563163757324 36.58379364013672
ง 1.5871213674545288 9.060057640075684
น -12.817530632019043 8.262603759765625
ด 17.51070785522461 34.825435638427734
ย 1.9050596952438354 -14.412988662719727
ห 15.399404525756836 -8.844751358032227
แ 17.509929656982422 -16.575647354125977
ว -19.265058517456055 -8.805766105651855
ป 24.885581970214844 13.89551830291748
่ 12.788092613220215 -18.97858428955078
เ 17.13309097290039 -16.36867332458496
ท 22.620424270629883 29.506004333496094
ี -23.942729949951172 -24.937509536743164
พ 26.097843170166016 8.84698486328125
ุ -20.538467407226562 -18.42449951171875
้ 12.634623527526855 -19.070402145385742
ู -23.7414608001709 -19.777313232421875
ิ -7.088776588439941 -29.74067497253418
์ 11.839617729187012 -12.240279197692871
ธ 22.16166877746582 30.848798751831055
ช -0.06088472157716751 34.12847900390625
ำ 33.46660614013672 19.583370208740234
ค 13.217630386352539 21.107994079589844
ถ 21.47144317626953 29.855531692504883
โ 16.005586624145508 -17.31659698486328
ศ -9.106934547424316 37.216461181640625
ภ 25.425193786621094 9.106998443603516
ษ -9.564915657043457 37.53960418701172
ซ -14.752758979797363 33.65232849121094
ญ -5.953482151031494 10.516528129577637
็ -11.684497833251953 -27.992868423461914
ฟ 18.418439865112305 16.389259338378906
ใ 7.903381824493408 -14.80060863494873
ณ -9.912656784057617 10.117177963256836
ข 13.236635208129883 20.658933639526367
発 32.451995849609375 14.289107322692871
ạ -5.888628959655762 -16.4530029296875
ệ -9.121179580688477 -14.089457511901855
ụ -23.046079635620117 -15.083229064941406
ả -7.553502082824707 -16.127988815307617
ậ -26.089567184448242 -15.178593635559082
ể -8.753141403198242 -14.521553039550781
ộ -25.89097023010254 -15.067578315734863
ự 6.433446884155273 -18.58060646057129
ấ -28.918312072753906 -17.76297950744629
ế -13.908756256103516 -31.81496810913086
ợ -4.304900646209717 -11.700887680053711
ị -4.400173664093018 -34.92851257324219
ớ -12.694330215454102 -18.302568435668945
ứ -14.208939552307129 -18.186769485473633
ọ -31.411144256591797 -9.540121078491211
ờ -4.277897834777832 -11.815136909484863
ố -29.04474449157715 -17.635942459106445
